phoneType,iosVersion,embedMod,Cpu,networkType,Duration,methodName,Mem
"iPod5,1",8.2,0,23,2,103,startSyncRequest,41910272
"iPod5,1",8.2,0,23,2,32,startSyncRequest,41955328
"iPod5,1",8.2,0,61,2,22,startSyncRequest,41988096
"iPod5,1",8.2,0,61,2,19,startSyncRequest,41988096
"iPod5,1",8.2,0,61,2,20,startSyncRequest,41988096
"iPod5,1",8.2,0,61,2,18,startSyncRequest,41988096
"iPod5,1",8.2,0,61,2,17,startSyncRequest,41988096
"iPod5,1",8.2,0,61,2,19,startSyncRequest,41988096
"iPod5,1",8.2,0,61,2,19,startSyncRequest,41988096
"iPod5,1",8.2,0,61,2,18,startSyncRequest,41988096
"iPod5,1",8.2,0,61,2,16,startSyncRequest,41988096
"iPod5,1",8.2,0,83,2,16,startSyncRequest,41988096
"iPod5,1",8.2,0,83,2,18,startSyncRequest,41988096
"iPod5,1",8.2,0,83,2,19,startSyncRequest,41988096
"iPod5,1",8.2,0,100,2,17,startSyncRequest,41988096
"iPod5,1",8.2,0,100,2,16,startSyncRequest,41988096
"iPod5,1",8.2,0,100,2,16,startSyncRequest,41988096
"iPod5,1",8.2,0,100,2,16,startSyncRequest,41988096
"iPod5,1",8.2,0,100,2,18,startSyncRequest,41988096
"iPod5,1",8.2,0,100,2,16,startSyncRequest,41988096
"iPod5,1",8.2,0,91,2,17,startSyncRequest,41988096
"iPod5,1",8.2,0,91,2,17,startSyncRequest,41988096
"iPod5,1",8.2,0,91,2,18,startSyncRequest,41988096
"iPod5,1",8.2,0,50,2,17,startSyncRequest,41988096
"iPod5,1",8.2,0,50,2,16,startSyncRequest,41988096
"iPod5,1",8.2,0,50,2,18,startSyncRequest,41992192
"iPod5,1",8.2,0,64,2,29,startSyncRequest,41992192
"iPod5,1",8.2,0,64,2,17,startSyncRequest,41992192
"iPod5,1",8.2,0,70,2,24,startSyncRequest,41992192
"iPod5,1",8.2,0,70,2,18,startSyncRequest,41992192
"iPod5,1",8.2,0,84,2,17,startSyncRequest,41992192
"iPod5,1",8.2,0,84,2,18,startSyncRequest,41992192
"iPod5,1",8.2,0,78,2,26,startSyncRequest,41996288
"iPod5,1",8.2,0,78,2,17,startSyncRequest,41992192
"iPod5,1",8.2,0,90,2,20,startSyncRequest,41992192
