phoneType,iosVersion,embedMod,Cpu,networkType,Duration,methodName,Mem
"iPod5,1",8.2,0,2,2,941,startSyncRequest,21336064
"iPod5,1",8.2,0,7,2,4755,startSyncRequest,21467136
"iPod5,1",8.2,0,16,2,17,startSyncRequest,21471232
"iPod5,1",8.2,0,14,2,43,startSyncRequest,21471232
"iPod5,1",8.2,0,13,2,43,startSyncRequest,21479424
"iPod5,1",8.2,0,14,2,44,startSyncRequest,21479424
"iPod5,1",8.2,0,14,2,44,startSyncRequest,21475328
"iPod5,1",8.2,0,14,2,43,startSyncRequest,21479424
"iPod5,1",8.2,0,14,2,44,startSyncRequest,21479424
"iPod5,1",8.2,0,12,2,45,startSyncRequest,21479424
"iPod5,1",8.2,0,16,2,44,startSyncRequest,21479424
"iPod5,1",8.2,0,18,2,45,startSyncRequest,21475328
"iPod5,1",8.2,0,15,2,17,startSyncRequest,21078016
"iPod5,1",8.2,0,14,2,43,startSyncRequest,21078016
"iPod5,1",8.2,0,14,2,44,startSyncRequest,21078016
"iPod5,1",8.2,0,12,2,44,startSyncRequest,21073920
"iPod5,1",8.2,0,14,2,43,startSyncRequest,21078016
"iPod5,1",8.2,0,14,2,43,startSyncRequest,21078016
"iPod5,1",8.2,0,14,2,43,startSyncRequest,21078016
"iPod5,1",8.2,0,22,2,46,startSyncRequest,21078016
"iPod5,1",8.2,0,14,2,46,startSyncRequest,21073920
"iPod5,1",8.2,0,14,2,45,startSyncRequest,21078016
"iPod5,1",8.2,0,15,2,18,startSyncRequest,21078016
"iPod5,1",8.2,0,13,2,28,startSyncRequest,21078016
"iPod5,1",8.2,0,15,2,45,startSyncRequest,21078016
"iPod5,1",8.2,0,15,2,43,startSyncRequest,21073920
"iPod5,1",8.2,0,14,2,44,startSyncRequest,21078016
"iPod5,1",8.2,0,16,2,45,startSyncRequest,21061632
"iPod5,1",8.2,0,14,2,43,startSyncRequest,21061632
"iPod5,1",8.2,0,12,2,43,startSyncRequest,21037056
"iPod5,1",8.2,0,12,2,44,startSyncRequest,21041152
"iPod5,1",8.2,0,14,2,44,startSyncRequest,21041152
"iPod5,1",8.2,0,17,2,45,startSyncRequest,21041152
"iPod5,1",8.2,0,12,2,44,startSyncRequest,21041152
"iPod5,1",8.2,0,14,2,44,startSyncRequest,21037056
"iPod5,1",8.2,0,14,2,43,startSyncRequest,21041152
"iPod5,1",8.2,0,14,2,43,startSyncRequest,21041152
"iPod5,1",8.2,0,13,2,45,startSyncRequest,21041152
"iPod5,1",8.2,0,13,2,43,startSyncRequest,21041152
"iPod5,1",8.2,0,18,2,43,startSyncRequest,21037056
"iPod5,1",8.2,0,15,2,43,startSyncRequest,21041152
"iPod5,1",8.2,0,14,2,44,startSyncRequest,21041152
"iPod5,1",8.2,0,14,2,44,startSyncRequest,21041152
"iPod5,1",8.2,0,11,2,44,startSyncRequest,21041152
"iPod5,1",8.2,0,15,2,44,startSyncRequest,21037056
"iPod5,1",8.2,0,14,2,43,startSyncRequest,21041152
"iPod5,1",8.2,0,13,2,44,startSyncRequest,21041152
"iPod5,1",8.2,0,14,2,43,startSyncRequest,21041152
"iPod5,1",8.2,0,12,2,43,startSyncRequest,21041152
"iPod5,1",8.2,0,15,2,46,startSyncRequest,21037056
"iPod5,1",8.2,0,14,2,44,startSyncRequest,21041152
"iPod5,1",8.2,0,15,2,17,startSyncRequest,21041152
"iPod5,1",8.2,0,12,2,42,startSyncRequest,21041152
"iPod5,1",8.2,0,18,2,48,startSyncRequest,21041152
"iPod5,1",8.2,0,15,2,46,startSyncRequest,21037056
