phoneType,iosVersion,embedMod,Cpu,networkType,Duration,methodName,Mem
"iPod5,1",8.2,0,10,2,164,conn_sync,15069184
"iPod5,1",8.2,0,10,2,15,conn_sync,15089664
"iPod5,1",8.2,0,10,2,16,conn_sync,15089664
"iPod5,1",8.2,0,63,2,15,conn_sync,15093760
"iPod5,1",8.2,0,63,2,16,conn_sync,15093760
"iPod5,1",8.2,0,63,2,19,conn_sync,15101952
"iPod5,1",8.2,0,50,2,16,conn_sync,15101952
"iPod5,1",8.2,0,50,2,16,conn_sync,15110144
"iPod5,1",8.2,0,50,2,17,conn_sync,15114240
"iPod5,1",8.2,0,54,2,16,conn_sync,15130624
"iPod5,1",8.2,0,54,2,18,conn_sync,15130624
"iPod5,1",8.2,0,54,2,15,conn_sync,15134720
"iPod5,1",8.2,0,41,2,15,conn_sync,15142912
"iPod5,1",8.2,0,41,2,14,conn_sync,15147008
"iPod5,1",8.2,0,41,2,20,conn_sync,15147008
"iPod5,1",8.2,0,45,2,13,conn_sync,15159296
"iPod5,1",8.2,0,45,2,16,conn_sync,15163392
"iPod5,1",8.2,0,45,2,16,conn_sync,15167488
"iPod5,1",8.2,0,40,2,20,conn_sync,15167488
"iPod5,1",8.2,0,40,2,21,conn_sync,15171584
"iPod5,1",8.2,0,28,2,35,conn_sync,15179776
"iPod5,1",8.2,0,28,2,25,conn_sync,15187968
"iPod5,1",8.2,0,28,2,15,conn_sync,15192064
"iPod5,1",8.2,0,41,2,15,conn_sync,15196160
"iPod5,1",8.2,0,41,2,15,conn_sync,15200256
"iPod5,1",8.2,0,41,2,16,conn_sync,15204352
"iPod5,1",8.2,0,45,2,15,conn_sync,15208448
"iPod5,1",8.2,0,45,2,11,conn_sync,15212544
"iPod5,1",8.2,0,45,2,16,conn_sync,15216640
"iPod5,1",8.2,0,45,2,15,conn_sync,15224832
"iPod5,1",8.2,0,54,2,14,conn_sync,15228928
"iPod5,1",8.2,0,54,2,17,conn_sync,15233024
"iPod5,1",8.2,0,54,2,15,conn_sync,15237120
"iPod5,1",8.2,0,50,2,15,conn_sync,15245312
"iPod5,1",8.2,0,50,2,16,conn_sync,15253504
"iPod5,1",8.2,0,50,2,14,conn_sync,15269888
"iPod5,1",8.2,0,45,2,15,conn_sync,15269888
"iPod5,1",8.2,0,45,2,16,conn_sync,15273984
"iPod5,1",8.2,0,45,2,16,conn_sync,15282176
"iPod5,1",8.2,0,40,2,14,conn_sync,15286272
"iPod5,1",8.2,0,40,2,14,conn_sync,15286272
"iPod5,1",8.2,0,40,2,15,conn_sync,15294464
"iPod5,1",8.2,0,40,2,13,conn_sync,15298560
"iPod5,1",8.2,0,50,2,14,conn_sync,15306752
"iPod5,1",8.2,0,50,2,16,conn_sync,15306752
"iPod5,1",8.2,0,50,2,14,conn_sync,15310848
"iPod5,1",8.2,0,40,2,14,conn_sync,15319040
"iPod5,1",8.2,0,40,2,14,conn_sync,15323136
"iPod5,1",8.2,0,40,2,15,conn_sync,15327232
"iPod5,1",8.2,0,50,2,16,conn_sync,15331328
"iPod5,1",8.2,0,50,2,17,conn_sync,15339520
"iPod5,1",8.2,0,50,2,15,conn_sync,15347712
"iPod5,1",8.2,0,45,2,15,conn_sync,15351808
