phoneType,iosVersion,embedMod,Cpu,networkType,Duration,methodName,Mem
"iPhone3,1",7.1.2,1,37,1,1937,startSyncRequest,14721024
"iPhone3,1",7.1.2,1,23,1,1029,startSyncRequest,14733312
"iPhone3,1",7.1.2,1,53,1,2677,startSyncRequest,14708736
"iPhone3,1",7.1.2,1,47,1,197,startSyncRequest,14712832
"iPhone3,1",7.1.2,1,23,1,209,startSyncRequest,14712832
"iPhone3,1",7.1.2,1,24,1,1327,startSyncRequest,14712832
"iPhone3,1",7.1.2,1,100,1,81,startSyncRequest,14712832
"iPhone3,1",7.1.2,1,19,1,1983,startSyncRequest,14675968
"iPhone3,1",7.1.2,1,43,1,193,startSyncRequest,14680064
"iPhone3,1",7.1.2,1,25,1,234,startSyncRequest,14680064
"iPhone3,1",7.1.2,1,40,1,107,startSyncRequest,14680064
"iPhone3,1",7.1.2,1,17,1,1189,startSyncRequest,14667776
"iPhone3,1",7.1.2,1,57,1,112,startSyncRequest,14671872
"iPhone3,1",7.1.2,1,21,1,1042,startSyncRequest,14651392
"iPhone3,1",7.1.2,1,33,1,335,startSyncRequest,14651392
"iPhone3,1",7.1.2,1,16,1,3029,startSyncRequest,14651392
"iPhone3,1",7.1.2,1,14,1,3299,startSyncRequest,14651392
"iPhone3,1",7.1.2,1,18,1,10033,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,24,1,901,startSyncRequest,14610432
"iPhone3,1",7.1.2,1,34,1,298,startSyncRequest,14610432
"iPhone3,1",7.1.2,1,26,1,1014,startSyncRequest,14614528
"iPhone3,1",7.1.2,1,19,1,1479,startSyncRequest,14614528
"iPhone3,1",7.1.2,1,38,1,281,startSyncRequest,14614528
"iPhone3,1",7.1.2,1,26,1,225,startSyncRequest,14614528
"iPhone3,1",7.1.2,1,36,1,331,startSyncRequest,14614528
"iPhone3,1",7.1.2,1,16,1,1582,startSyncRequest,14610432
"iPhone3,1",7.1.2,1,88,1,71,startSyncRequest,14614528
"iPhone3,1",7.1.2,1,25,1,238,startSyncRequest,14614528
"iPhone3,1",7.1.2,1,26,1,245,startSyncRequest,14614528
"iPhone3,1",7.1.2,1,50,1,155,startSyncRequest,14614528
"iPhone3,1",7.1.2,1,25,1,1351,startSyncRequest,14614528
"iPhone3,1",7.1.2,1,83,1,94,startSyncRequest,14614528
"iPhone3,1",7.1.2,1,54,1,233,startSyncRequest,14618624
"iPhone3,1",7.1.2,1,46,1,159,startSyncRequest,14618624
"iPhone3,1",7.1.2,1,80,1,75,startSyncRequest,14618624
"iPhone3,1",7.1.2,1,90,1,73,startSyncRequest,14618624
"iPhone3,1",7.1.2,1,27,1,479,startSyncRequest,14618624
"iPhone3,1",7.1.2,1,23,1,1277,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,52,1,151,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,21,1,1586,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,47,1,309,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,46,1,145,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,62,1,131,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,17,1,3030,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,77,1,64,startSyncRequest,14602240
"iPhone3,1",7.1.2,1,18,1,999,startSyncRequest,14602240
"iPhone3,1",7.1.2,1,76,1,90,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,46,1,121,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,44,1,91,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,37,1,151,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,100,1,44,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,20,1,434,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,64,1,112,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,71,1,118,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,83,1,114,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,75,1,141,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,37,1,244,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,34,1,240,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,14,1,2103,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,15,1,2628,startSyncRequest,14606336
"iPhone3,1",7.1.2,1,13,1,3862,startSyncRequest,14606336
