phoneType,iosVersion,embedMod,Cpu,networkType,Duration,methodName,Mem
"iPhone4,1",7.0.2,0,24,1,196,conn_sync,21245952
"iPhone4,1",7.0.2,0,40,1,101,conn_sync,21307392
"iPhone4,1",7.0.2,0,35,1,77,conn_sync,21446656
"iPhone4,1",7.0.2,0,37,1,70,conn_sync,21540864
"iPhone4,1",7.0.2,0,50,1,51,conn_sync,21647360
"iPhone4,1",7.0.2,0,50,1,45,conn_sync,21778432
"iPhone4,1",7.0.2,0,35,1,157,conn_sync,21868544
"iPhone4,1",7.0.2,0,33,1,88,conn_sync,21966848
"iPhone4,1",7.0.2,0,33,1,45,conn_sync,22077440
"iPhone4,1",7.0.2,0,47,1,68,conn_sync,22224896
"iPhone4,1",7.0.2,0,70,1,77,conn_sync,22294528
"iPhone4,1",7.0.2,0,22,1,201,conn_sync,22409216
"iPhone4,1",7.0.2,0,26,1,124,conn_sync,22519808
"iPhone4,1",7.0.2,0,22,1,99,conn_sync,22622208
"iPhone4,1",7.0.2,0,22,1,41,conn_sync,22732800
"iPhone4,1",7.0.2,0,30,1,132,conn_sync,22851584
"iPhone4,1",7.0.2,0,46,1,58,conn_sync,22966272
"iPhone4,1",7.0.2,0,26,1,210,conn_sync,23048192
"iPhone4,1",7.0.2,0,25,1,153,conn_sync,23158784
"iPhone4,1",7.0.2,0,25,1,44,conn_sync,23322624
"iPhone4,1",7.0.2,0,40,1,55,conn_sync,23433216
"iPhone4,1",7.0.2,0,40,1,39,conn_sync,23531520
"iPhone4,1",7.0.2,0,32,1,113,conn_sync,23642112
"iPhone4,1",7.0.2,0,41,1,50,conn_sync,23748608
"iPhone4,1",7.0.2,0,35,1,68,conn_sync,23842816
"iPhone4,1",7.0.2,0,33,1,62,conn_sync,23957504
"iPhone4,1",7.0.2,0,13,1,590,conn_sync,24039424
"iPhone4,1",7.0.2,0,17,1,277,conn_sync,24174592
"iPhone4,1",7.0.2,0,27,1,120,conn_sync,24293376
"iPhone4,1",7.0.2,0,31,1,73,conn_sync,24416256
"iPhone4,1",7.0.2,0,41,1,52,conn_sync,24518656
"iPhone4,1",7.0.2,0,41,1,36,conn_sync,24625152
"iPhone4,1",7.0.2,0,62,1,46,conn_sync,24727552
"iPhone4,1",7.0.2,0,30,1,59,conn_sync,24842240
"iPhone4,1",7.0.2,0,30,1,51,conn_sync,24948736
"iPhone4,1",7.0.2,0,40,1,67,conn_sync,25014272
"iPhone4,1",7.0.2,0,33,1,90,conn_sync,25153536
"iPhone4,1",7.0.2,0,26,1,144,conn_sync,25260032
"iPhone4,1",7.0.2,0,18,1,115,conn_sync,25440256
"iPhone4,1",7.0.2,0,19,1,166,conn_sync,25481216
"iPhone4,1",7.0.2,0,22,1,91,conn_sync,25591808
"iPhone4,1",7.0.2,0,22,1,45,conn_sync,25702400
"iPhone4,1",7.0.2,0,44,1,40,conn_sync,25804800
"iPhone4,1",7.0.2,0,21,1,100,conn_sync,25927680
"iPhone4,1",7.0.2,0,11,1,705,conn_sync,26021888
"iPhone4,1",7.0.2,0,19,1,362,conn_sync,26132480
"iPhone4,1",7.0.2,0,29,1,85,conn_sync,26247168
