phoneType,iosVersion,embedMod,mem,duration,networkType,methodName,cpu
"iPhone4,1",7.0.2,0,30,29,1,conn_sync,33
"iPhone4,1",7.0.2,0,30,38,1,conn_sync,40
"iPhone4,1",7.0.2,0,30,30,1,conn_sync,33
"iPhone4,1",7.0.2,0,30,22,1,conn_sync,66
"iPhone4,1",7.0.2,0,30,26,1,conn_sync,50
"iPhone4,1",7.0.2,0,30,71,1,conn_sync,37
"iPhone4,1",7.0.2,0,30,29,1,conn_sync,33
"iPhone4,1",7.0.2,0,30,65,1,conn_sync,33
"iPhone4,1",7.0.2,0,30,29,1,conn_sync,50
"iPhone4,1",7.0.2,0,30,72,1,conn_sync,28
"iPhone4,1",7.0.2,0,30,25,1,conn_sync,33
"iPhone4,1",7.0.2,0,31,64,1,conn_sync,33
"iPhone4,1",7.0.2,0,31,30,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,32,1,conn_sync,33
"iPhone4,1",7.0.2,0,31,36,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,28,1,conn_sync,66
"iPhone4,1",7.0.2,0,31,38,1,conn_sync,33
"iPhone4,1",7.0.2,0,31,34,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,53,1,conn_sync,33
"iPhone4,1",7.0.2,0,31,35,1,conn_sync,33
"iPhone4,1",7.0.2,0,31,50,1,conn_sync,50
"iPhone4,1",7.0.2,0,32,27,1,conn_sync,33
"iPhone4,1",7.0.2,0,32,35,1,conn_sync,33
"iPhone4,1",7.0.2,0,32,24,1,conn_sync,66
"iPhone4,1",7.0.2,0,32,32,1,conn_sync,50
"iPhone4,1",7.0.2,0,32,45,1,conn_sync,25
"iPhone4,1",7.0.2,0,32,69,1,conn_sync,50
"iPhone4,1",7.0.2,0,32,46,1,conn_sync,25
"iPhone4,1",7.0.2,0,32,52,1,conn_sync,40
"iPhone4,1",7.0.2,0,32,43,1,conn_sync,60
"iPhone4,1",7.0.2,0,32,55,1,conn_sync,66
"iPhone4,1",7.0.2,0,32,31,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,66,1,conn_sync,50
"iPhone4,1",7.0.2,0,31,29,1,conn_sync,66
"iPhone4,1",7.0.2,0,30,130,1,conn_sync,46
"iPhone4,1",7.0.2,0,29,109,1,conn_sync,50
"iPhone4,1",7.0.2,0,28,74,1,conn_sync,62
"iPhone4,1",7.0.2,0,27,78,1,conn_sync,62
"iPhone4,1",7.0.2,0,27,35,1,conn_sync,66
"iPhone4,1",7.0.2,0,27,43,1,conn_sync,60
"iPhone4,1",7.0.2,0,26,40,1,conn_sync,60
"iPhone4,1",7.0.2,0,26,40,1,conn_sync,50
"iPhone4,1",7.0.2,0,26,45,1,conn_sync,75
"iPhone4,1",7.0.2,0,25,60,1,conn_sync,57
"iPhone4,1",7.0.2,0,24,109,1,conn_sync,50
"iPhone4,1",7.0.2,0,24,45,1,conn_sync,60
"iPhone4,1",7.0.2,0,24,64,1,conn_sync,57
"iPhone4,1",7.0.2,0,23,41,1,conn_sync,60
"iPhone4,1",7.0.2,0,23,65,1,conn_sync,50
"iPhone4,1",7.0.2,0,23,48,1,conn_sync,40
"iPhone4,1",7.0.2,0,23,48,1,conn_sync,40
"iPhone4,1",7.0.2,0,23,123,1,conn_sync,15
"iPhone4,1",7.0.2,0,23,30,1,conn_sync,66
"iPhone4,1",7.0.2,0,23,50,1,conn_sync,33
"iPhone4,1",7.0.2,0,23,34,1,conn_sync,66
"iPhone4,1",7.0.2,0,23,106,1,conn_sync,18
"iPhone4,1",7.0.2,0,23,49,1,conn_sync,40
"iPhone4,1",7.0.2,0,23,24,1,conn_sync,50
"iPhone4,1",7.0.2,0,23,270,1,conn_sync,7
"iPhone4,1",7.0.2,0,24,27,1,conn_sync,50
"iPhone4,1",7.0.2,0,24,22,1,conn_sync,50
"iPhone4,1",7.0.2,0,24,54,1,conn_sync,33
"iPhone4,1",7.0.2,0,24,42,1,conn_sync,50
"iPhone4,1",7.0.2,0,24,40,1,conn_sync,40
"iPhone4,1",7.0.2,0,24,58,1,conn_sync,16
"iPhone4,1",7.0.2,0,24,233,1,conn_sync,13
"iPhone4,1",7.0.2,0,24,546,1,conn_sync,7
"iPhone4,1",7.0.2,0,24,98,1,conn_sync,18
"iPhone4,1",7.0.2,0,24,22,1,conn_sync,50
"iPhone4,1",7.0.2,0,24,42,1,conn_sync,50
"iPhone4,1",7.0.2,0,24,47,1,conn_sync,40
"iPhone4,1",7.0.2,0,25,31,1,conn_sync,33
"iPhone4,1",7.0.2,0,25,33,1,conn_sync,50
"iPhone4,1",7.0.2,0,25,34,1,conn_sync,66
"iPhone4,1",7.0.2,0,25,83,1,conn_sync,25
"iPhone4,1",7.0.2,0,25,82,1,conn_sync,22
"iPhone4,1",7.0.2,0,25,45,1,conn_sync,40
"iPhone4,1",7.0.2,0,25,129,1,conn_sync,15
"iPhone4,1",7.0.2,0,25,111,1,conn_sync,9
"iPhone4,1",7.0.2,0,25,34,1,conn_sync,50
"iPhone4,1",7.0.2,0,25,41,1,conn_sync,50
"iPhone4,1",7.0.2,0,25,40,1,conn_sync,50
"iPhone4,1",7.0.2,0,26,49,1,conn_sync,33
"iPhone4,1",7.0.2,0,26,33,1,conn_sync,33
"iPhone4,1",7.0.2,0,26,61,1,conn_sync,28
"iPhone4,1",7.0.2,0,26,41,1,conn_sync,50
"iPhone4,1",7.0.2,0,26,51,1,conn_sync,33
"iPhone4,1",7.0.2,0,26,100,1,conn_sync,10
"iPhone4,1",7.0.2,0,26,56,1,conn_sync,33
"iPhone4,1",7.0.2,0,26,49,1,conn_sync,40
"iPhone4,1",7.0.2,0,26,99,1,conn_sync,30
"iPhone4,1",7.0.2,0,26,51,1,conn_sync,20
"iPhone4,1",7.0.2,0,26,184,1,conn_sync,10
"iPhone4,1",7.0.2,0,26,51,1,conn_sync,40
"iPhone4,1",7.0.2,0,27,71,1,conn_sync,25
"iPhone4,1",7.0.2,0,27,36,1,conn_sync,33
"iPhone4,1",7.0.2,0,27,58,1,conn_sync,42
"iPhone4,1",7.0.2,0,27,87,1,conn_sync,33
"iPhone4,1",7.0.2,0,27,353,1,conn_sync,5
"iPhone4,1",7.0.2,0,27,45,1,conn_sync,40
"iPhone4,1",7.0.2,0,27,38,1,conn_sync,33
"iPhone4,1",7.0.2,0,27,37,1,conn_sync,40
"iPhone4,1",7.0.2,0,27,41,1,conn_sync,50
"iPhone4,1",7.0.2,0,27,47,1,conn_sync,40
"iPhone4,1",7.0.2,0,27,82,1,conn_sync,22
"iPhone4,1",7.0.2,0,28,51,1,conn_sync,60
"iPhone4,1",7.0.2,0,28,75,1,conn_sync,28
"iPhone4,1",7.0.2,0,28,61,1,conn_sync,28
"iPhone4,1",7.0.2,0,28,60,1,conn_sync,33
"iPhone4,1",7.0.2,0,28,47,1,conn_sync,40
"iPhone4,1",7.0.2,0,28,154,1,conn_sync,12
"iPhone4,1",7.0.2,0,28,55,1,conn_sync,33
"iPhone4,1",7.0.2,0,28,41,1,conn_sync,50
