phoneType,iosVersion,embedMod,Mem,Duration,networkType,methodName,Cpu
"iPhone4,1",7.0.2,0,20,80,1,startSyncRequest,28
"iPhone4,1",7.0.2,0,20,56,1,startSyncRequest,28
"iPhone4,1",7.0.2,0,20,33,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,107,1,startSyncRequest,9
"iPhone4,1",7.0.2,0,20,31,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,40,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,76,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,43,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,65,1,startSyncRequest,37
"iPhone4,1",7.0.2,0,20,54,1,startSyncRequest,16
"iPhone4,1",7.0.2,0,20,77,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,30,1,startSyncRequest,50
"iPhone4,1",7.0.2,0,20,130,1,startSyncRequest,7
"iPhone4,1",7.0.2,0,20,42,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,57,1,startSyncRequest,16
"iPhone4,1",7.0.2,0,20,64,1,startSyncRequest,28
"iPhone4,1",7.0.2,0,20,73,1,startSyncRequest,12
"iPhone4,1",7.0.2,0,20,59,1,startSyncRequest,28
"iPhone4,1",7.0.2,0,20,49,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,188,1,startSyncRequest,10
"iPhone4,1",7.0.2,0,20,39,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,111,1,startSyncRequest,16
"iPhone4,1",7.0.2,0,20,41,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,39,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,61,1,startSyncRequest,28
"iPhone4,1",7.0.2,0,20,50,1,startSyncRequest,28
"iPhone4,1",7.0.2,0,20,46,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,86,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,48,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,81,1,startSyncRequest,22
"iPhone4,1",7.0.2,0,20,83,1,startSyncRequest,22
"iPhone4,1",7.0.2,0,20,72,1,startSyncRequest,12
"iPhone4,1",7.0.2,0,20,263,1,startSyncRequest,11
"iPhone4,1",7.0.2,0,20,34,1,startSyncRequest,50
"iPhone4,1",7.0.2,0,20,391,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,246,1,startSyncRequest,8
"iPhone4,1",7.0.2,0,20,38,1,startSyncRequest,50
"iPhone4,1",7.0.2,0,20,40,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,34,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,109,1,startSyncRequest,9
"iPhone4,1",7.0.2,0,20,60,1,startSyncRequest,0
"iPhone4,1",7.0.2,0,20,66,1,startSyncRequest,28
"iPhone4,1",7.0.2,0,20,364,1,startSyncRequest,5
"iPhone4,1",7.0.2,0,20,33,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,35,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,79,1,startSyncRequest,12
"iPhone4,1",7.0.2,0,20,98,1,startSyncRequest,18
"iPhone4,1",7.0.2,0,20,55,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,42,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,81,1,startSyncRequest,11
"iPhone4,1",7.0.2,0,20,57,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,41,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,236,1,startSyncRequest,8
"iPhone4,1",7.0.2,0,20,43,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,254,1,startSyncRequest,7
"iPhone4,1",7.0.2,0,20,34,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,29,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,43,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,55,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,51,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,112,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,43,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,63,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,84,1,startSyncRequest,11
"iPhone4,1",7.0.2,0,20,56,1,startSyncRequest,16
"iPhone4,1",7.0.2,0,20,37,1,startSyncRequest,50
"iPhone4,1",7.0.2,0,20,28,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,63,1,startSyncRequest,16
"iPhone4,1",7.0.2,0,20,71,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,43,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,77,1,startSyncRequest,12
"iPhone4,1",7.0.2,0,20,44,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,97,1,startSyncRequest,9
"iPhone4,1",7.0.2,0,20,37,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,155,1,startSyncRequest,6
"iPhone4,1",7.0.2,0,20,44,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,64,1,startSyncRequest,28
"iPhone4,1",7.0.2,0,20,36,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,86,1,startSyncRequest,22
"iPhone4,1",7.0.2,0,20,87,1,startSyncRequest,11
"iPhone4,1",7.0.2,0,20,64,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,63,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,48,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,116,1,startSyncRequest,15
"iPhone4,1",7.0.2,0,20,41,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,54,1,startSyncRequest,16
"iPhone4,1",7.0.2,0,20,119,1,startSyncRequest,15
"iPhone4,1",7.0.2,0,20,67,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,69,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,35,1,startSyncRequest,50
"iPhone4,1",7.0.2,0,20,119,1,startSyncRequest,15
"iPhone4,1",7.0.2,0,20,31,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,37,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,60,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,31,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,73,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,71,1,startSyncRequest,12
"iPhone4,1",7.0.2,0,20,35,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,66,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,37,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,42,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,43,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,36,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,41,1,startSyncRequest,0
"iPhone4,1",7.0.2,0,20,36,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,168,1,startSyncRequest,11
"iPhone4,1",7.0.2,0,20,28,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,67,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,56,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,39,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,36,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,45,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,41,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,48,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,84,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,51,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,330,1,startSyncRequest,8
"iPhone4,1",7.0.2,0,20,53,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,34,1,startSyncRequest,50
"iPhone4,1",7.0.2,0,20,31,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,33,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,102,1,startSyncRequest,18
"iPhone4,1",7.0.2,0,20,153,1,startSyncRequest,6
"iPhone4,1",7.0.2,0,20,44,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,231,1,startSyncRequest,26
"iPhone4,1",7.0.2,0,20,50,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,40,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,44,1,startSyncRequest,20
"iPhone4,1",7.0.2,0,20,93,1,startSyncRequest,11
"iPhone4,1",7.0.2,0,20,141,1,startSyncRequest,13
"iPhone4,1",7.0.2,0,20,61,1,startSyncRequest,16
"iPhone4,1",7.0.2,0,20,79,1,startSyncRequest,22
"iPhone4,1",7.0.2,0,20,41,1,startSyncRequest,0
"iPhone4,1",7.0.2,0,20,265,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,68,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,40,1,startSyncRequest,33
"iPhone4,1",7.0.2,0,20,46,1,startSyncRequest,25
"iPhone4,1",7.0.2,0,20,128,1,startSyncRequest,7
"iPhone4,1",7.0.2,0,20,75,1,startSyncRequest,12
"iPhone4,1",7.0.2,0,20,80,1,startSyncRequest,14
"iPhone4,1",7.0.2,0,20,36,1,startSyncRequest,40
"iPhone4,1",7.0.2,0,20,188,1,startSyncRequest,5
