phoneType,iosVersion,embedMod,Cpu,networkType,Duration,methodName,Mem
"iPod5,1",8.1.1,0,57,1,92,startSyncRequest,28344320
"iPod5,1",8.1.1,0,57,1,39,startSyncRequest,28397568
"iPod5,1",8.1.1,0,60,1,23,startSyncRequest,28430336
"iPod5,1",8.1.1,0,60,1,22,startSyncRequest,28430336
"iPod5,1",8.1.1,0,63,1,17,startSyncRequest,28430336
"iPod5,1",8.1.1,0,63,1,17,startSyncRequest,28430336
"iPod5,1",8.1.1,0,63,1,16,startSyncRequest,28430336
"iPod5,1",8.1.1,0,50,1,21,startSyncRequest,28430336
"iPod5,1",8.1.1,0,50,1,20,startSyncRequest,28430336
"iPod5,1",8.1.1,0,50,1,19,startSyncRequest,28430336
"iPod5,1",8.1.1,0,60,1,20,startSyncRequest,28430336
"iPod5,1",8.1.1,0,60,1,17,startSyncRequest,28430336
"iPod5,1",8.1.1,0,36,1,18,startSyncRequest,28430336
"iPod5,1",8.1.1,0,36,1,17,startSyncRequest,28430336
"iPod5,1",8.1.1,0,36,1,18,startSyncRequest,28430336
"iPod5,1",8.1.1,0,50,1,22,startSyncRequest,28430336
"iPod5,1",8.1.1,0,50,1,19,startSyncRequest,28430336
"iPod5,1",8.1.1,0,50,1,17,startSyncRequest,28430336
"iPod5,1",8.1.1,0,36,1,18,startSyncRequest,28430336
"iPod5,1",8.1.1,0,36,1,18,startSyncRequest,28430336
"iPod5,1",8.1.1,0,36,1,20,startSyncRequest,28434432
"iPod5,1",8.1.1,0,54,1,19,startSyncRequest,28434432
"iPod5,1",8.1.1,0,54,1,18,startSyncRequest,28434432
"iPod5,1",8.1.1,0,30,1,19,startSyncRequest,28434432
"iPod5,1",8.1.1,0,30,1,17,startSyncRequest,28434432
"iPod5,1",8.1.1,0,30,1,22,startSyncRequest,28434432
"iPod5,1",8.1.1,0,70,1,19,startSyncRequest,28434432
"iPod5,1",8.1.1,0,70,1,28,startSyncRequest,28434432
"iPod5,1",8.1.1,0,58,1,19,startSyncRequest,28434432
"iPod5,1",8.1.1,0,58,1,21,startSyncRequest,28438528
"iPod5,1",8.1.1,0,75,1,22,startSyncRequest,28434432
"iPod5,1",8.1.1,0,75,1,21,startSyncRequest,28434432
"iPod5,1",8.1.1,0,81,1,23,startSyncRequest,28438528
"iPod5,1",8.1.1,0,81,1,21,startSyncRequest,28434432
"iPod5,1",8.1.1,0,83,1,26,startSyncRequest,28438528
"iPod5,1",8.1.1,0,83,1,19,startSyncRequest,28434432
"iPod5,1",8.1.1,0,83,1,25,startSyncRequest,28434432
"iPod5,1",8.1.1,0,83,1,22,startSyncRequest,28438528
"iPod5,1",8.1.1,0,72,1,20,startSyncRequest,28434432
"iPod5,1",8.1.1,0,72,1,19,startSyncRequest,28434432
"iPod5,1",8.1.1,0,66,1,20,startSyncRequest,28434432
"iPod5,1",8.1.1,0,66,1,20,startSyncRequest,28434432
"iPod5,1",8.1.1,0,80,1,34,startSyncRequest,28438528
"iPod5,1",8.1.1,0,80,1,17,startSyncRequest,28434432
"iPod5,1",8.1.1,0,100,1,17,startSyncRequest,28434432
"iPod5,1",8.1.1,0,100,1,18,startSyncRequest,28434432
"iPod5,1",8.1.1,0,60,1,23,startSyncRequest,28434432
"iPod5,1",8.1.1,0,60,1,22,startSyncRequest,28438528
"iPod5,1",8.1.1,0,85,1,19,startSyncRequest,28434432
"iPod5,1",8.1.1,0,85,1,19,startSyncRequest,28434432
"iPod5,1",8.1.1,0,63,1,20,startSyncRequest,28434432
"iPod5,1",8.1.1,0,63,1,25,startSyncRequest,28438528
"iPod5,1",8.1.1,0,90,1,18,startSyncRequest,28434432
"iPod5,1",8.1.1,0,66,1,31,startSyncRequest,28434432
