phoneType,iosVersion,embedMod,Cpu,networkType,Duration,methodName,Mem
"iPod5,1",8.1.1,0,15,2,104,conn_sync,15114240
"iPod5,1",8.1.1,0,15,2,21,conn_sync,15130624
"iPod5,1",8.1.1,0,15,2,19,conn_sync,15138816
"iPod5,1",8.1.1,0,57,2,16,conn_sync,15142912
"iPod5,1",8.1.1,0,57,2,22,conn_sync,15147008
"iPod5,1",8.1.1,0,57,2,22,conn_sync,15155200
"iPod5,1",8.1.1,0,42,2,22,conn_sync,15159296
"iPod5,1",8.1.1,0,42,2,18,conn_sync,15163392
"iPod5,1",8.1.1,0,42,2,18,conn_sync,15171584
"iPod5,1",8.1.1,0,53,2,17,conn_sync,15175680
"iPod5,1",8.1.1,0,53,2,17,conn_sync,15179776
"iPod5,1",8.1.1,0,53,2,19,conn_sync,15183872
"iPod5,1",8.1.1,0,50,2,18,conn_sync,15187968
"iPod5,1",8.1.1,0,50,2,21,conn_sync,15196160
"iPod5,1",8.1.1,0,50,2,17,conn_sync,15200256
"iPod5,1",8.1.1,0,46,2,18,conn_sync,15208448
"iPod5,1",8.1.1,0,46,2,17,conn_sync,15212544
"iPod5,1",8.1.1,0,46,2,20,conn_sync,15220736
"iPod5,1",8.1.1,0,41,2,18,conn_sync,15224832
"iPod5,1",8.1.1,0,41,2,31,conn_sync,15233024
"iPod5,1",8.1.1,0,36,2,16,conn_sync,15237120
"iPod5,1",8.1.1,0,36,2,14,conn_sync,15241216
"iPod5,1",8.1.1,0,36,2,15,conn_sync,15253504
"iPod5,1",8.1.1,0,45,2,14,conn_sync,15257600
"iPod5,1",8.1.1,0,45,2,14,conn_sync,15261696
"iPod5,1",8.1.1,0,45,2,15,conn_sync,15269888
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15273984
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15278080
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15282176
"iPod5,1",8.1.1,0,45,2,21,conn_sync,15286272
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15290368
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15302656
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15306752
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15310848
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15319040
"iPod5,1",8.1.1,0,38,2,19,conn_sync,15323136
"iPod5,1",8.1.1,0,38,2,19,conn_sync,15327232
"iPod5,1",8.1.1,0,38,2,15,conn_sync,15331328
"iPod5,1",8.1.1,0,50,2,15,conn_sync,15335424
"iPod5,1",8.1.1,0,50,2,17,conn_sync,15339520
