phoneType,iosVersion,embedMod,Cpu,networkType,Duration,methodName,Mem
"iPod5,1",8.1.1,0,10,2,91,conn_sync,15261696
"iPod5,1",8.1.1,0,10,2,18,conn_sync,15278080
"iPod5,1",8.1.1,0,10,2,15,conn_sync,15282176
"iPod5,1",8.1.1,0,53,2,18,conn_sync,15290368
"iPod5,1",8.1.1,0,53,2,16,conn_sync,15294464
"iPod5,1",8.1.1,0,53,2,16,conn_sync,15298560
"iPod5,1",8.1.1,0,63,2,18,conn_sync,15302656
"iPod5,1",8.1.1,0,63,2,16,conn_sync,15306752
"iPod5,1",8.1.1,0,63,2,18,conn_sync,15310848
"iPod5,1",8.1.1,0,53,2,17,conn_sync,15314944
"iPod5,1",8.1.1,0,53,2,22,conn_sync,15319040
"iPod5,1",8.1.1,0,53,2,17,conn_sync,15323136
"iPod5,1",8.1.1,0,50,2,16,conn_sync,15327232
"iPod5,1",8.1.1,0,50,2,20,conn_sync,15331328
"iPod5,1",8.1.1,0,50,2,18,conn_sync,15339520
"iPod5,1",8.1.1,0,42,2,20,conn_sync,15343616
"iPod5,1",8.1.1,0,42,2,16,conn_sync,15347712
"iPod5,1",8.1.1,0,42,2,16,conn_sync,15376384
"iPod5,1",8.1.1,0,80,2,15,conn_sync,15413248
"iPod5,1",8.1.1,0,80,2,19,conn_sync,15437824
"iPod5,1",8.1.1,0,80,2,21,conn_sync,15495168
"iPod5,1",8.1.1,0,60,2,27,conn_sync,15503360
"iPod5,1",8.1.1,0,17,2,284,conn_sync,15556608
"iPod5,1",8.1.1,0,15,2,125,conn_sync,15564800
"iPod5,1",8.1.1,0,15,2,17,conn_sync,15572992
"iPod5,1",8.1.1,0,15,2,17,conn_sync,15581184
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15585280
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15589376
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15601664
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15609856
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15618048
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15622144
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15630336
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15638528
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15642624
"iPod5,1",8.1.1,0,38,2,16,conn_sync,15650816
"iPod5,1",8.1.1,0,38,2,16,conn_sync,15659008
"iPod5,1",8.1.1,0,38,2,16,conn_sync,15630336
"iPod5,1",8.1.1,0,50,2,17,conn_sync,15634432
"iPod5,1",8.1.1,0,50,2,19,conn_sync,15638528
"iPod5,1",8.1.1,0,50,2,18,conn_sync,15646720
"iPod5,1",8.1.1,0,40,2,16,conn_sync,15654912
"iPod5,1",8.1.1,0,40,2,18,conn_sync,15663104
"iPod5,1",8.1.1,0,40,2,18,conn_sync,15667200
"iPod5,1",8.1.1,0,42,2,17,conn_sync,15671296
"iPod5,1",8.1.1,0,6,2,168,conn_sync,15679488
"iPod5,1",8.1.1,0,6,2,16,conn_sync,15683584
"iPod5,1",8.1.1,0,6,2,17,conn_sync,15691776
"iPod5,1",8.1.1,0,46,2,16,conn_sync,15699968
"iPod5,1",8.1.1,0,46,2,18,conn_sync,15704064
"iPod5,1",8.1.1,0,46,2,17,conn_sync,15708160
"iPod5,1",8.1.1,0,40,2,14,conn_sync,15716352
"iPod5,1",8.1.1,0,40,2,16,conn_sync,15724544
"iPod5,1",8.1.1,0,40,2,16,conn_sync,15732736
"iPod5,1",8.1.1,0,54,2,15,conn_sync,15736832
"iPod5,1",8.1.1,0,54,2,16,conn_sync,15745024
"iPod5,1",8.1.1,0,54,2,16,conn_sync,15753216
"iPod5,1",8.1.1,0,28,2,31,conn_sync,15761408
"iPod5,1",8.1.1,0,28,2,16,conn_sync,15769600
"iPod5,1",8.1.1,0,28,2,16,conn_sync,15777792
"iPod5,1",8.1.1,0,50,2,17,conn_sync,15781888
"iPod5,1",8.1.1,0,50,2,16,conn_sync,15790080
"iPod5,1",8.1.1,0,50,2,18,conn_sync,15798272
"iPod5,1",8.1.1,0,41,2,17,conn_sync,15802368
"iPod5,1",8.1.1,0,41,2,20,conn_sync,15806464
"iPod5,1",8.1.1,0,41,2,15,conn_sync,15814656
"iPod5,1",8.1.1,0,42,2,24,conn_sync,15826944
"iPod5,1",8.1.1,0,42,2,22,conn_sync,15831040
"iPod5,1",8.1.1,0,42,2,16,conn_sync,15835136
"iPod5,1",8.1.1,0,36,2,19,conn_sync,15843328
"iPod5,1",8.1.1,0,36,2,18,conn_sync,15851520
"iPod5,1",8.1.1,0,36,2,16,conn_sync,15855616
"iPod5,1",8.1.1,0,38,2,17,conn_sync,15863808
"iPod5,1",8.1.1,0,38,2,17,conn_sync,15872000
"iPod5,1",8.1.1,0,38,2,17,conn_sync,15880192
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15884288
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15892480
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15900672
"iPod5,1",8.1.1,0,45,2,15,conn_sync,15904768
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15912960
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15917056
"iPod5,1",8.1.1,0,45,2,16,conn_sync,15925248
"iPod5,1",8.1.1,0,45,2,17,conn_sync,15929344
"iPod5,1",8.1.1,0,45,2,18,conn_sync,15937536
"iPod5,1",8.1.1,0,46,2,18,conn_sync,15941632
"iPod5,1",8.1.1,0,46,2,17,conn_sync,15949824
"iPod5,1",8.1.1,0,46,2,18,conn_sync,15958016
"iPod5,1",8.1.1,0,40,2,19,conn_sync,15966208
"iPod5,1",8.1.1,0,40,2,16,conn_sync,15974400
"iPod5,1",8.1.1,0,40,2,17,conn_sync,15982592
"iPod5,1",8.1.1,0,41,2,16,conn_sync,15986688
"iPod5,1",8.1.1,0,41,2,22,conn_sync,15990784
"iPod5,1",8.1.1,0,41,2,18,conn_sync,15998976
"iPod5,1",8.1.1,0,41,2,17,conn_sync,16007168
"iPod5,1",8.1.1,0,41,2,17,conn_sync,16015360
"iPod5,1",8.1.1,0,41,2,16,conn_sync,16023552
"iPod5,1",8.1.1,0,40,2,22,conn_sync,16027648
"iPod5,1",8.1.1,0,40,2,13,conn_sync,16035840
"iPod5,1",8.1.1,0,40,2,17,conn_sync,16044032
"iPod5,1",8.1.1,0,45,2,19,conn_sync,16052224
"iPod5,1",8.1.1,0,45,2,24,conn_sync,16056320
"iPod5,1",8.1.1,0,45,2,28,conn_sync,16060416
"iPod5,1",8.1.1,0,45,2,22,conn_sync,16064512
"iPod5,1",8.1.1,0,45,2,17,conn_sync,16072704
"iPod5,1",8.1.1,0,41,2,16,conn_sync,16080896
"iPod5,1",8.1.1,0,41,2,17,conn_sync,16089088
"iPod5,1",8.1.1,0,41,2,19,conn_sync,16097280
"iPod5,1",8.1.1,0,46,2,17,conn_sync,16105472
"iPod5,1",8.1.1,0,46,2,17,conn_sync,16117760
"iPod5,1",8.1.1,0,46,2,18,conn_sync,16121856
"iPod5,1",8.1.1,0,40,2,16,conn_sync,16125952
"iPod5,1",8.1.1,0,40,2,20,conn_sync,16130048
"iPod5,1",8.1.1,0,28,2,39,conn_sync,16138240
"iPod5,1",8.1.1,0,28,2,16,conn_sync,16142336
"iPod5,1",8.1.1,0,28,2,26,conn_sync,16154624
"iPod5,1",8.1.1,0,40,2,21,conn_sync,16158720
"iPod5,1",8.1.1,0,40,2,22,conn_sync,16171008
"iPod5,1",8.1.1,0,40,2,19,conn_sync,16179200
"iPod5,1",8.1.1,0,33,2,18,conn_sync,16187392
"iPod5,1",8.1.1,0,33,2,29,conn_sync,16191488
"iPod5,1",8.1.1,0,33,2,23,conn_sync,16199680
"iPod5,1",8.1.1,0,33,2,18,conn_sync,16207872
"iPod5,1",8.1.1,0,33,2,17,conn_sync,16211968
