phoneType,iosVersion,embedMod,Cpu,networkType,Duration,methodName,Mem
"iPod5,1",8.1.1,0,18,2,89,startSyncRequest,23195648
"iPod5,1",8.1.1,0,18,2,33,startSyncRequest,23252992
"iPod5,1",8.1.1,0,58,2,15,startSyncRequest,23285760
"iPod5,1",8.1.1,0,58,2,15,startSyncRequest,23285760
"iPod5,1",8.1.1,0,58,2,15,startSyncRequest,23285760
"iPod5,1",8.1.1,0,54,2,14,startSyncRequest,23285760
"iPod5,1",8.1.1,0,54,2,15,startSyncRequest,23285760
"iPod5,1",8.1.1,0,54,2,14,startSyncRequest,23285760
"iPod5,1",8.1.1,0,50,2,13,startSyncRequest,23285760
"iPod5,1",8.1.1,0,50,2,14,startSyncRequest,23285760
"iPod5,1",8.1.1,0,50,2,13,startSyncRequest,23285760
"iPod5,1",8.1.1,0,54,2,16,startSyncRequest,23285760
"iPod5,1",8.1.1,0,54,2,12,startSyncRequest,23285760
"iPod5,1",8.1.1,0,54,2,13,startSyncRequest,23285760
"iPod5,1",8.1.1,0,54,2,16,startSyncRequest,23285760
"iPod5,1",8.1.1,0,50,2,12,startSyncRequest,23285760
"iPod5,1",8.1.1,0,50,2,15,startSyncRequest,23285760
"iPod5,1",8.1.1,0,50,2,11,startSyncRequest,23285760
"iPod5,1",8.1.1,0,50,2,13,startSyncRequest,23285760
"iPod5,1",8.1.1,0,38,2,14,startSyncRequest,23285760
"iPod5,1",8.1.1,0,38,2,14,startSyncRequest,23285760
"iPod5,1",8.1.1,0,38,2,17,startSyncRequest,23285760
"iPod5,1",8.1.1,0,66,2,21,startSyncRequest,23293952
"iPod5,1",8.1.1,0,66,2,13,startSyncRequest,23293952
"iPod5,1",8.1.1,0,66,2,13,startSyncRequest,23293952
"iPod5,1",8.1.1,0,40,2,16,startSyncRequest,23293952
"iPod5,1",8.1.1,0,40,2,13,startSyncRequest,23298048
"iPod5,1",8.1.1,0,40,2,14,startSyncRequest,23298048
"iPod5,1",8.1.1,0,40,2,14,startSyncRequest,23298048
"iPod5,1",8.1.1,0,56,2,22,startSyncRequest,23302144
"iPod5,1",8.1.1,0,56,2,23,startSyncRequest,23298048
"iPod5,1",8.1.1,0,72,2,14,startSyncRequest,23302144
"iPod5,1",8.1.1,0,72,2,19,startSyncRequest,23298048
"iPod5,1",8.1.1,0,63,2,17,startSyncRequest,23302144
"iPod5,1",8.1.1,0,63,2,19,startSyncRequest,23298048
"iPod5,1",8.1.1,0,70,2,15,startSyncRequest,23298048
"iPod5,1",8.1.1,0,70,2,19,startSyncRequest,23298048
"iPod5,1",8.1.1,0,86,2,27,startSyncRequest,23306240
"iPod5,1",8.1.1,0,86,2,19,startSyncRequest,23302144
"iPod5,1",8.1.1,0,82,2,35,startSyncRequest,23302144
"iPod5,1",8.1.1,0,82,2,17,startSyncRequest,23306240
"iPod5,1",8.1.1,0,82,2,18,startSyncRequest,23302144
"iPod5,1",8.1.1,0,83,2,24,startSyncRequest,23302144
