phoneType,iosVersion,embedMod,Cpu,networkType,Duration,methodName,Mem
"iPhone4,1",7.0.2,1,44,1,66,startSyncRequest,30232576
"iPhone4,1",7.0.2,1,35,1,61,startSyncRequest,30310400
"iPhone4,1",7.0.2,1,35,1,40,startSyncRequest,30748672
"iPhone4,1",7.0.2,1,50,1,19,startSyncRequest,30748672
"iPhone4,1",7.0.2,1,50,1,28,startSyncRequest,30748672
"iPhone4,1",7.0.2,1,50,1,21,startSyncRequest,30748672
"iPhone4,1",7.0.2,1,50,1,25,startSyncRequest,30748672
"iPhone4,1",7.0.2,1,44,1,16,startSyncRequest,30748672
"iPhone4,1",7.0.2,1,44,1,26,startSyncRequest,30748672
"iPhone4,1",7.0.2,1,50,1,16,startSyncRequest,30748672
"iPhone4,1",7.0.2,1,50,1,43,startSyncRequest,30748672
"iPhone4,1",7.0.2,1,36,1,28,startSyncRequest,30752768
"iPhone4,1",7.0.2,1,33,1,89,startSyncRequest,30752768
"iPhone4,1",7.0.2,1,29,1,49,startSyncRequest,30756864
"iPhone4,1",7.0.2,1,29,1,21,startSyncRequest,30756864
"iPhone4,1",7.0.2,1,53,1,32,startSyncRequest,30756864
"iPhone4,1",7.0.2,1,53,1,38,startSyncRequest,30760960
"iPhone4,1",7.0.2,1,88,1,187,startSyncRequest,30765056
"iPhone4,1",7.0.2,1,88,1,23,startSyncRequest,30760960
"iPhone4,1",7.0.2,1,90,1,24,startSyncRequest,30765056
"iPhone4,1",7.0.2,1,90,1,23,startSyncRequest,30769152
"iPhone4,1",7.0.2,1,81,1,38,startSyncRequest,30765056
"iPhone4,1",7.0.2,1,81,1,21,startSyncRequest,30765056
"iPhone4,1",7.0.2,1,77,1,62,startSyncRequest,30769152
"iPhone4,1",7.0.2,1,77,1,22,startSyncRequest,30765056
"iPhone4,1",7.0.2,1,80,1,48,startSyncRequest,30765056
"iPhone4,1",7.0.2,1,80,1,18,startSyncRequest,30765056
"iPhone4,1",7.0.2,1,75,1,22,startSyncRequest,30765056
"iPhone4,1",7.0.2,1,75,1,18,startSyncRequest,30765056
"iPhone4,1",7.0.2,1,45,1,30,startSyncRequest,30769152
"iPhone4,1",7.0.2,1,45,1,30,startSyncRequest,30769152
"iPhone4,1",7.0.2,1,36,1,17,startSyncRequest,30769152
"iPhone4,1",7.0.2,1,36,1,19,startSyncRequest,30769152
"iPhone4,1",7.0.2,1,21,1,77,startSyncRequest,30769152
"iPhone4,1",7.0.2,1,21,1,17,startSyncRequest,30769152
"iPhone4,1",7.0.2,1,29,1,92,startSyncRequest,30773248
"iPhone4,1",7.0.2,1,29,1,19,startSyncRequest,30773248
"iPhone4,1",7.0.2,1,50,1,27,startSyncRequest,30773248
"iPhone4,1",7.0.2,1,50,1,35,startSyncRequest,30773248
"iPhone4,1",7.0.2,1,55,1,20,startSyncRequest,30773248
"iPhone4,1",7.0.2,1,45,1,28,startSyncRequest,30765056
"iPhone4,1",7.0.2,1,45,1,35,startSyncRequest,30765056
"iPhone4,1",7.0.2,1,60,1,33,startSyncRequest,30781440
"iPhone4,1",7.0.2,1,75,1,31,startSyncRequest,30777344
"iPhone4,1",7.0.2,1,30,1,36,startSyncRequest,30777344
"iPhone4,1",7.0.2,1,30,1,38,startSyncRequest,30777344
"iPhone4,1",7.0.2,1,6,1,445,startSyncRequest,30781440
"iPhone4,1",7.0.2,1,35,1,40,startSyncRequest,30781440
"iPhone4,1",7.0.2,1,35,1,24,startSyncRequest,30781440
"iPhone4,1",7.0.2,1,46,1,39,startSyncRequest,30781440
"iPhone4,1",7.0.2,1,16,1,100,startSyncRequest,30785536
"iPhone4,1",7.0.2,1,22,1,48,startSyncRequest,30785536
"iPhone4,1",7.0.2,1,10,1,216,startSyncRequest,30785536
"iPhone4,1",7.0.2,1,27,1,24,startSyncRequest,30785536
"iPhone4,1",7.0.2,1,27,1,31,startSyncRequest,30785536
"iPhone4,1",7.0.2,1,70,1,27,startSyncRequest,30793728
"iPhone4,1",7.0.2,1,36,1,40,startSyncRequest,30793728
"iPhone4,1",7.0.2,1,40,1,38,startSyncRequest,30793728
"iPhone4,1",7.0.2,1,40,1,17,startSyncRequest,30793728
"iPhone4,1",7.0.2,1,40,1,20,startSyncRequest,30793728
"iPhone4,1",7.0.2,1,41,1,26,startSyncRequest,30793728
"iPhone4,1",7.0.2,1,41,1,27,startSyncRequest,30785536
"iPhone4,1",7.0.2,1,60,1,23,startSyncRequest,30789632
